locus,oldLocus,gene,description,logFC,qvalue
VC_RS06135,VC1257; VC_1257,ubiG,bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG,-0.958161659732069,0.0001291889915203
VC_RS06140,VC1258; VC_1258,gyrA,DNA topoisomerase (ATP-hydrolyzing) subunit A,-0.508361835661958,0.002531379751338
VC_RS06145,VC1259; VC_1259,,rhodanese-related sulfurtransferase,0.038145293444336,0.899208162124405
VC_RS06150,VC1260; VC_1260,,helix-turn-helix domain-containing protein,0.366510237730892,0.0472584142371742
VC_RS06155,VC1261; VC_1261,,sugar efflux transporter,0.602302553550389,0.0545332300319037
VC_RS06160,VC1263; VC_1263,ribA,GTP cyclohydrolase II,0.213730185270557,0.303416173847546
VC_RS06165,VC1264; VC_1264,,imelysin family protein,-1.55909471553658,2.00840445794396e-07
VC_RS06170,VC1265; VC_1265,,di-heme oxidoredictase family protein,-0.591351633474384,0.0008876444020901
VC_RS06175,VC1266; VC_1266,,imelysin family protein,-0.696619937599257,0.0001164754269879
VC_RS06180,VC1267; VC_1267,,DUF1513 domain-containing protein,-0.991006930560031,4.53126589259868e-05
VC_RS06185,VC1268; VC_1268,,"L,D-transpeptidase family protein",0.228656652546297,0.157760938711053
VC_RS06190,VC1269; VC_1269,,DUF882 domain-containing protein,2.39137713135735,9.84031192747152e-09
VC_RS06195,VC1270; VC_1270,,MBL fold metallo-hydrolase,0.731569520468998,0.0003026164938732
VC_RS06200,VC1271; VC_1271,,DUF2982 domain-containing protein,1.524332135334,7.31140846066294e-05
VC_RS06205,VC1272; VC_1272,,hypothetical protein,-2.83910309721211,1.0917004638229e-07
VC_RS06210,VC1273; VC_1273,,TRAP transporter substrate-binding protein,0.849346212018468,0.0200501511783234
VC_RS06215,VC1274; VC_1274,,TRAP transporter small permease subunit,-0.029907443561974,0.889877471492464
VC_RS06220,VC1275; VC_1275,,TRAP transporter large permease,0.0581042402420765,0.764473071070844
VC_RS06225,VC1276; VC_1276,,cache domain-containing protein,-0.524607492241959,0.0218209426583198
VC_RS06230,VC1277; VC_1277,,response regulator transcription factor,0.533686959689122,0.0126686768860066
VC_RS06235,VC1278; VC_1278,,MarR family winged helix-turn-helix transcriptional regulator,-1.46033156978261,0.0003445251691814
VC_RS06240,VC1279; VC_1279,,BCCT family transporter,-4.77722908016648,4.18228694024968e-07
VC_RS06245,VC1280; VC_1280,cod,chitin oligosaccharide deacetylase,-0.0842135583754547,0.906363808248253
VC_RS06250,VC1281; VC_1281,,PTS sugar transporter subunit IIB,-3.40819736212549,1.26178518002503e-06
VC_RS06255,VC1282; VC_1282,,PTS sugar transporter subunit IIC,-2.70674606738546,5.9168527751604e-06
VC_RS06260,VC1283; VC_1283,,PTS lactose/cellobiose transporter subunit IIA,-2.55372752103198,0.0003007985455666
VC_RS06265,VC1284; VC_1284,,6-phospho-beta-glucosidase,0.116693907209876,0.60639121945466
VC_RS06270,VC1285; VC_1285,chbG,chitin disaccharide deacetylase,0.499820220350069,0.0609793316265184
VC_RS06275,VC1286; VC_1286,,LacI family DNA-binding transcriptional regulator,0.953027721119623,0.0001588593313792
VC_RS06280,VC1287; VC_1287,mdoH,glucans biosynthesis glucosyltransferase MdoH,0.190887049956437,0.632440246496879
VC_RS06285,VC1288; VC_1288,,glucan biosynthesis protein G,0.339854937521951,0.573137305930697
VC_RS06290,VC1289; VC_1289,,methyl-accepting chemotaxis protein,-3.67126093766861,4.37866459776937e-11
VC_RS06295,VC1290; VC_1290,,3'-5' exonuclease,0.585291477730849,0.0017818381791567
VC_RS06300,VC1291; VC_1291,,CBS domain-containing protein,1.01491012633287,0.0002801988820669
VC_RS06305,VC1293; VC_1293,,amino acid aminotransferase,-0.330039309824516,0.227168159492449
VC_RS06310,VC1295; VC_1295,,HD-GYP domain-containing protein,-1.9109720443933,0.0001943205925331
VC_RS06315,VC1296; VC_1296,thiD,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,1.07534848154611,4.49200647553177e-06
VC_RS06320,VC1297; VC_1297,asnS,asparagine--tRNA ligase,-0.287250274744857,0.194395211111673
VC_RS06325,VC1298; VC_1298,,methyl-accepting chemotaxis protein,-0.0647886610907596,0.714162967402715
VC_RS06330,VC1299; VC_1299,queD,6-carboxytetrahydropterin synthase QueD,-2.69099905841858,6.2123442207424e-07
VC_RS06335,VC1300; VC_1300,,L-serine ammonia-lyase,0.619598662387157,0.0663889156413029
VC_RS06340,VC1301; VC_1301,,serine transporter,-0.889819592826234,0.0338312562758131
VC_RS06345,VC1302; VC_1302,,CoA pyrophosphatase,-0.269309661060687,0.321814623022349
VC_RS06350,VC1303; VC_1303,pabB,aminodeoxychorismate synthase component 1,0.0005812704788566,0.997425052597698
VC_RS06355,VC1304; VC_1304,,fumarate hydratase,1.17645310105596,8.74347961679925e-06
VC_RS06360,VC1305; VC_1305,,hypothetical protein,-1.08224054373971,0.0032925143609113
VC_RS06365,VC1306; VC_1306,,YcjX family protein,3.71043822154699,4.37866459776937e-11
VC_RS06370,VC1307; VC_1307,,YcjF family protein,3.28691731746456,5.702465596988161e-09
VC_RS06375,VC1308; VC_1308,tyrR,transcriptional regulator TyrR,1.02039042226327,1.16170577376884e-06
VC_RS06380,VC1309; VC_1309,rimJ,ribosomal protein S5-alanine N-acetyltransferase,0.684991304014754,0.0001697603189606
VC_RS06385,VC1310; VC_1310,,DUF2947 domain-containing protein,0.0957910065044089,0.652989534565797
VC_RS06390,VC1311; VC_1311,,EamA family transporter,-0.799212219091808,0.0003491363660682
VC_RS06395,VC1312; VC_1312,alr,alanine racemase,-2.51686388863129,6.66677704420131e-08
VC_RS06400,VC1313; VC_1313,,methyl-accepting chemotaxis protein,-1.36848079916692,0.000204361816715
VC_RS06405,VC1314; VC_1314,,SLC13 family permease,2.02904435212781,0.00069447499098
VC_RS06410,VC1315; VC_1315,,sensor histidine kinase,2.53451597137941,0.000128191151224
VC_RS06415,VC1316; VC_1316,,response regulator,2.51456846905032,0.0003108062002007
VC_RS06420,VC1317; VC_1317,,VirK/YbjX family protein,2.37892227182176,9.47282155416631e-07
VC_RS06425,VC1318; VC_1318,ompV,outer membrane protein OmpV,1.13412412419947,0.040228900541957
VC_RS06430,VC1319; VC_1319,carS,histidine kinase CarS,2.13281949429674,3.34075560056984e-07
VC_RS06435,VC1320; VC_1320,carR,response regulator transcription factor CarR,2.60359472767557,4.2756748624466e-08
VC_RS06440,VC1321; VC_1321,,transglycosylase domain-containing protein,-0.0021312965873822,0.990957403319815
VC_RS06445,VC1322; VC_1322,nqrM,(Na+)-NQR maturation NqrM,1.84236137357031,0.0002271471916991
VC_RS06450,VC1323; VC_1323,,NifB/NifX family molybdenum-iron cluster-binding protein,2.51277313659125,2.52291938040834e-05
VC_RS06455,VC1325; VC_1325,mglB,galactose/glucose ABC transporter substrate-binding protein MglB,0.684034777114727,0.0982198718282032
VC_RS06460,VC1327; VC_1327,mglA,galactose/methyl galactoside ABC transporter ATP-binding protein MglA,0.841289389598072,0.0272442555171417
VC_RS06465,VC1328; VC_1328,mglC,galactose/methyl galactoside ABC transporter permease MglC,-0.585591827131012,0.0657440761398969
VC_RS06470,VC1329; VC_1329,,outer membrane protein,-6.33916910252292,2.21097077743821e-08
VC_RS06475,VC1330; VC_1330,,DUF1460 domain-containing protein,-1.75166629038966,1.06935623181388e-06
VC_RS06480,VC1332; VC_1332,,tripartite tricarboxylate transporter permease,1.81070162399582,0.0010135602415546
VC_RS06485,VC1333; VC_1333,,tripartite tricarboxylate transporter TctB family protein,1.79012746968,0.0006213405905448
VC_RS06490,VC1334; VC_1334,,tripartite tricarboxylate transporter substrate binding protein,2.52341482590662,9.29772952101342e-05
VC_RS06495,VC1335; VC_1335,,GntR family transcriptional regulator,-0.168923574895911,0.47276530136058
VC_RS06500,VC1336; VC_1336,prpB,methylisocitrate lyase,0.351949920789774,0.118489893130988
VC_RS06505,VC1337; VC_1337,prpC,bifunctional 2-methylcitrate synthase/citrate synthase,0.419463557288299,0.0631566936508733
VC_RS06510,VC1338; VC_1338,acnD,Fe/S-dependent 2-methylisocitrate dehydratase AcnD,0.611473189336974,0.0086565702473078
VC_RS06515,VC1339; VC_1339,prpF,2-methylaconitate cis-trans isomerase PrpF,1.11496289186073,5.98782808341616e-05
VC_RS06520,VC1340; VC_1340,,propionyl-CoA synthetase,0.946151345393175,0.0022593404916422
VC_RS06525,VC1341; VC_1341,,GNAT family N-acetyltransferase,-1.02224599002436,0.0023140556065601
VC_RS06530,VC1342; VC_1342,,bifunctional NUDIX hydrolase/phosphatase PAP2 family protein,-0.600201234935125,0.004196517335965
VC_RS06535,VC1343; VC_1343,,tripeptidase T,1.93432216610641,0.0009736346983859
VC_RS06540,VC1344; VC_1344,hppD,4-hydroxyphenylpyruvate dioxygenase,2.82174660270145,1.41496117694271e-08
VC_RS06545,VC1345; VC_1345,,"homogentisate 1,2-dioxygenase",3.1896760537443,9.74278648553556e-10
VC_RS06550,VC1346; VC_1346,,fumarylacetoacetate hydrolase family protein,2.92943377467927,4.95228483532559e-09
VC_RS06555,VC1347; VC_1347,maiA,maleylacetoacetate isomerase,1.87831697624659,7.70645023821175e-07
VC_RS06560,VC1348; VC_1348,,response regulator,0.84777689302117,0.0043761682653786
VC_RS06565,VC1349; VC_1349,,PAS domain-containing hybrid sensor histidine kinase/response regulator,1.16178425900101,3.1829554422816e-06
VC_RS06570,VC1350; VC_1350,,peroxiredoxin,-2.26922739071387,3.95366517911499e-06
VC_RS06575,VC1353; VC_1353,,ligand-binding sensor domain-containing protein,0.974892710358447,9.94818588688494e-05
VC_RS06580,VC1354; VC_1354,,class I SAM-dependent methyltransferase,-1.32894117469144,1.93170731073006e-05
VC_RS06585,VC1355; VC_1355,yccX,acylphosphatase,1.14338380699921,0.0010754366042918
VC_RS06590,VC1356; VC_1356,,TusE/DsrC/DsvC family sulfur relay protein,0.313905437764602,0.245585483280917
VC_RS06595,VC1358; VC_1358,,Bax inhibitor-1/YccA family protein,0.131751580593615,0.663283662601567
VC_RS06600,VC1359; VC_1359,,amino acid ABC transporter ATP-binding protein,0.60184135669944,0.010171783247261
VC_RS06605,VC1360; VC_1360,,amino acid ABC transporter permease,0.398033223768022,0.132142886109996
VC_RS06610,VC1361; VC_1361,,amino acid ABC transporter permease,0.691794525308976,0.0882455388394227
VC_RS06615,VC1362; VC_1362,,amino acid ABC transporter substrate-binding protein,1.00886860887393,0.0070290079842137
VC_RS06620,VC1363; VC_1363,,precorrin-2 dehydrogenase/sirohydrochlorin ferrochelatase family protein,1.40366646983583,2.23753648546326e-07
VC_RS06625,VC1364; VC_1364,,Cof-type HAD-IIB family hydrolase,-0.0563525112333253,0.696637734209592
VC_RS06630,VC1365; VC_1365,queE,7-carboxy-7-deazaguanine synthase QueE,-0.328552637165103,0.169891557097403
VC_RS06635,VC1366; VC_1366,queC,7-cyano-7-deazaguanine synthase QueC,-0.50596563418299,0.0454895440806936
VC_RS06640,VC1367; VC_1367,,tetratricopeptide repeat-containing diguanylate cyclase,-1.79560308832268,3.15370725577684e-06
VC_RS06645,VC1368; VC_1368,,hypothetical protein,-1.75894665314169,0.0007870148770814
VC_RS06650,VC1369; VC_1369,,ABC transporter substrate-binding protein,-0.757386681833515,0.0765490038993813
VC_RS06655,VC1370; VC_1370,,GGDEF domain-containing protein,0.360532914926392,0.179979634326038
VC_RS06660,VC1371; VC_1371,,hypothetical protein,-1.11260956499692,0.0012662396646453
VC_RS06665,VC1372; VC_1372,,GGDEF domain-containing protein,-1.76296490443027,5.06621915901743e-07
VC_RS06670,VC1373; VC_1373,,Hsp70 family protein,-0.0935604446971047,0.750278992479853
VC_RS06675,VC1374; VC_1374,,Hsp70 family protein,-0.412853854686347,0.112163368498551
VC_RS06680,VC1375; VC_1375,,DUF2760 domain-containing protein,-1.41928609581348,0.0001612227594518
VC_RS06685,VC1376; VC_1376,,diguanylate cyclase,-0.415607671619872,0.0361292072727601
VC_RS06690,VC1377; VC_1377,,3'-5' exonuclease,-1.26292874653166,5.89512063201796e-05
VC_RS06695,VC1379; VC_1379,,TerB family tellurite resistance protein,0.229822488701685,0.454890479293785
VC_RS06700,VC1380; VC_1380,,hypothetical protein,-0.264663096996315,0.216848785017273
VC_RS06705,VC1382; VC_1382,hrpA,ATP-dependent RNA helicase HrpA,0.122949913389534,0.337524904482379
VC_RS06710,VC1384; VC_1384,,outer membrane beta-barrel protein,-1.92695857886764,3.84448580069753e-06
VC_RS06715,VC1386; VC_1386,yegD,molecular chaperone,0.179039641105595,0.321557969690056
VC_RS06720,VC1388; VC_1388,,lipoate--protein ligase A,-0.138267366074762,0.377855779414978
VC_RS06725,VC1389; VC_1389,,DUF2256 domain-containing protein,0.0848317257079927,0.871810779770519
VC_RS06730,VC1390; VC_1390,,LysR family transcriptional regulator,0.297208286013805,0.144239760081789
VC_RS06735,VC1391; VC_1391,,MDR family MFS transporter,0.765965521800912,0.0004158023810332
VC_RS06740,VC1392; VC_1392,,cryptochrome/deoxyribodipyrimidine photo-lyase family protein,1.69337062931369,6.50275594438365e-07
VC_RS06745,VC1393; VC_1393,,DMT family transporter,-0.935409307541606,4.4504427137654e-05
VC_RS06750,VC1394; VC_1394,,methyl-accepting chemotaxis protein,0.97696130477152,0.0017184071726787
VC_RS06755,VC1395; VC_1395,,response regulator,1.02266759704485,0.0196747332871493
VC_RS06760,VC1396; VC_1396,,hypothetical protein,2.70428083028934,0.0006118961243331
VC_RS06765,VC1397; VC_1397,,chemotaxis protein CheA,2.06954894979617,1.24391241691905e-05
VC_RS06770,VC1398; VC_1398,,response regulator,2.32125848771082,7.05779352352102e-05
VC_RS06775,VC1399; VC_1399,,CheR family methyltransferase,2.56729537225397,2.84734293470167e-05
VC_RS06780,VC1400; VC_1400,,HEAT repeat domain-containing protein,3.11157532387944,2.59927662645467e-06
VC_RS06785,VC1401; VC_1401,cheB,chemotaxis protein CheB,3.82050532538383,3.13164034888187e-08
VC_RS06790,VC1402; VC_1402,,chemotaxis protein CheW,3.83682209632046,4.3176184117296305e-09
VC_RS06795,VC1403; VC_1403,,methyl-accepting chemotaxis protein,4.0917344155307,4.7976146098585815e-09
VC_RS06800,VC1405; VC_1405,,methyl-accepting chemotaxis protein,0.554648872627779,0.0089809146793942
VC_RS06810,VC1407; VC_1407,,DEAD/DEAH box helicase,0.095442707861151,0.566883736039863
VC_RS06815,VC1408; VC_1408,vceR,TetR family multidrug efflux transcriptional regulator VceR,-0.233736880080004,0.248231068872795
VC_RS06820,VC1409; VC_1409,vceC,multidrug efflux MFS transporter outer membrane subunit VceC,-1.64029523794815,3.37008518586879e-06
VC_RS06825,VC1410; VC_1410,vceA,multidrug efflux MFS transporter adaptor subunit VceA,-0.821035795562499,0.0075438682154195
VC_RS06830,VC1411; VC_1411,vceB,multidrug efflux MFS transporter permease subunit VceB,-0.233055900337205,0.244574153124417
VC_RS06835,VC1413; VC_1413,,methyl-accepting chemotaxis protein,-1.67397063580105,7.15244525916882e-06
VC_RS06840,VC1414; VC_1414,,carboxypeptidase M32,-0.336867953229141,0.0612559138728529
VC_RS06845,VC1415; VC_1415,hcp-2,type VI secretion system effector Hcp-2,-2.56726852772738,4.87133485091126e-07
VC_RS06850,VC1416; VC_1416,tssI,type VI secretion system tip protein TssI/VgrG,1.12749647036914,1.35856307980823e-05
VC_RS06855,VC1417; VC_1417,,DUF4123 domain-containing protein,1.44250875378165,6.92534257429865e-05
VC_RS06860,VC1418; VC_1418,tseL,type VI secretion system toxin TseL,3.06943880254617,1.41647723650737e-07
VC_RS06865,VC1419; VC_1419,tsiV1,type VI secretion system immunity protein TsiV1,2.24388130296677,2.77534520242376e-06
VC_RS06870,VC1420; VC_1420,,DUF2931 family protein,1.03198812932604,0.0008633730040661
VC_RS06875,VC1421; VC_1421,,LysE family translocator,-0.736628749892224,0.002663590399845
VC_RS06880,VC1422; VC_1422,,alanine/glycine:cation symporter family protein,-1.17425980514458,1.85354915751496e-05
VC_RS06885,VC1423; VC_1423,,chromosome segregation ATPase,0.932701098591339,0.001118905496906
VC_RS06890,VC1424; VC_1424,,extracellular solute-binding protein,-1.17727832756124,2.46297217551023e-05
VC_RS06895,VC1425; VC_1425,,extracellular solute-binding protein,-0.736887645773791,0.0022438203490845
VC_RS06900,VC1426; VC_1426,potC,spermidine/putrescine ABC transporter permease PotC,-0.380620450361753,0.0555205023850753
VC_RS06905,VC1427; VC_1427,potB,spermidine/putrescine ABC transporter permease PotB,-0.403553723964515,0.0239275404611028
VC_RS06910,VC1428; VC_1428,potA,spermidine/putrescine ABC transporter ATP-binding protein PotA,0.0007435582256206,0.995992757321218
VC_RS06915,VC1429; VC_1429,,hypothetical protein,-0.39779300469088,0.0277229048123492
VC_RS06920,VC1430; VC_1430,,glucosaminidase domain-containing protein,0.116528929485865,0.452674924294468
VC_RS06925,VC1431; VC_1431,,DUF2987 domain-containing protein,0.0515615813886054,0.771954803016022
VC_RS06930,VC1432; VC_1432,ttcA,tRNA 2-thiocytidine(32) synthetase TtcA,-1.1833555775309,0.0010044072262435
VC_RS06935,VC1433; VC_1433,uspE,universal stress protein UspE,0.607216483641801,0.0461142818086243
VC_RS06940,VC1434; VC_1434,,FNR family transcription factor,-1.27164535841173,8.05957630546626e-05
VC_RS06945,VC1435; VC_1435,,sulfite exporter TauE/SafE family protein,0.192080689796233,0.249418776712414
VC_RS06950,VC1436; VC_1436,ccoS,cbb3-type cytochrome oxidase assembly protein CcoS,0.546171312391865,0.123849146699377
VC_RS06955,VC1437; VC_1437,,heavy metal translocating P-type ATPase,-0.57127766047089,0.0019739753767573
VC_RS06960,VC1438; VC_1438,,FixH family protein,-0.282460494978045,0.150776371241711
VC_RS06965,VC1439; VC_1439,ccoP,"cytochrome-c oxidase, cbb3-type subunit III",-2.12803226957336,5.3610122288433e-08
VC_RS06970,VC1440; VC_1440,,CcoQ/FixQ family Cbb3-type cytochrome c oxidase assembly chaperone,-2.21309621332256,1.76916440757551e-07
VC_RS06975,VC1441; VC_1441,ccoO,"cytochrome-c oxidase, cbb3-type subunit II",-2.09154264561858,5.78375700336132e-07
VC_RS06980,VC1442; VC_1442,ccoN,"cytochrome-c oxidase, cbb3-type subunit I",-3.03731213950317,5.6225668180134305e-09
VC_RS06985,VC1443; VC_1443,,hypothetical protein,-2.6763816166116,2.28606511929493e-08
VC_RS06990,VC1444; VC_1444,,FIST signal transduction protein,1.01005034261082,3.06122698451305e-05
VC_RS06995,VC1445; VC_1445,,ATP-binding protein,0.618739969778634,0.0040415612016362
VC_RS07000,VC1446; VC_1446,,type I secretion system permease/ATPase,0.696508115481198,0.0020806227580025
VC_RS07005,VC1447; VC_1447,,HlyD family type I secretion periplasmic adaptor subunit,0.879580387506902,0.006536828427043
VC_RS07010,VC1448; VC_1448,rtxB,RTX toxin T1SS ABC transporter subunit RtxB,0.708369656634639,0.0239837085428699
VC_RS07015,VC1449; VC_1449,,hypothetical protein,1.1114508831536,7.16557341638996e-05
VC_RS07020,VC1450; VC_1450,rtxC,RTX toxin-activating lysine-acyltransferase RtxC,1.31829753008948,4.02944559659067e-05
VC_RS07025,VC1451; VC_1451,rtxA,MARTX multifunctional-autoprocessing repeats-in-toxin holotoxin RtxA,1.51377366168079,3.63882189381795e-07
VC_RS07030,VC1452; VC_1452,,RstC protein,0.496026174978243,0.183222095689704
VC_RS07035,VC1453; VC_1453,,hypothetical protein,0.592231162143512,0.0248452709448045
VC_RS07040,VC1454; VC_1454,,replication initiation factor domain-containing protein,1.27607954034587,0.00093788966112
VC_RS07045,VC1455; VC_1455,rstR,transcriptional repressor RstR,0.563185081689794,0.0866061921363139
VC_RS07050,VC1456; VC_1456,ctxB,cholera enterotoxin binding subunit CtxB,1.61324024090172,0.0012293737584987
VC_RS07055,VC1457; VC_1457,ctxA,cholera enterotoxin catalytic subunit CtxA,0.464047043776415,0.0221905721323745
VC_RS07060,VC1458; VC_1458,zot,zonula occludens toxin ZOT,0.563906104291927,0.0218751132926888
